12-01-2023 12:01:17 INFO     [main.py:13] Admin logged in
16-41-2023 13:41:05 INFO     [PlayerDAO.py:23] Three tables are created
16-06-2023 14:06:07 INFO     [PlayerDAO.py:23] Three tables are created
16-31-2023 17:31:14 INFO     [PlayerDAO.py:26] Three tables are created
16-34-2023 17:34:23 INFO     [PlayerDAO.py:26] Three tables are created
17-51-2023 09:51:20 INFO     [main.py:20] Game Started
17-55-2023 09:55:26 INFO     [main.py:20] Game Started
17-56-2023 09:56:13 INFO     [main.py:22] Game Ended
17-56-2023 09:56:17 INFO     [main.py:20] Game Started
17-06-2023 10:06:10 INFO     [main.py:20] Game Started
17-06-2023 10:06:16 ERROR    [game.py:58] Database error SQLITE_CANTOPEN
17-06-2023 10:06:21 INFO     [main.py:22] Game Ended
21-13-2023 11:13:11 INFO     [main.py:20] Game Started
21-14-2023 11:14:02 INFO     [main.py:20] Game Started
21-14-2023 11:14:04 INFO     [main.py:22] Game Ended
21-14-2023 11:14:43 INFO     [main.py:20] Game Started
21-20-2023 11:20:15 INFO     [main.py:20] Game Started
21-20-2023 11:20:18 INFO     [main.py:22] Game Ended
21-21-2023 11:21:57 INFO     [main.py:20] Game Started
21-26-2023 13:26:05 INFO     [main.py:20] Game Started
21-26-2023 13:26:11 INFO     [main.py:22] Game Ended
21-40-2023 13:40:55 INFO     [main.py:20] Game Started
21-40-2023 13:40:59 INFO     [main.py:22] Game Ended
21-51-2023 13:51:22 INFO     [main.py:20] Game Started
21-51-2023 13:51:26 INFO     [main.py:22] Game Ended
22-37-2023 10:37:08 INFO     [main.py:20] Game Started
22-37-2023 10:37:22 ERROR    [game.py:58] Database error SQLITE_CANTOPEN
22-39-2023 10:39:28 INFO     [main.py:20] Game Started
22-39-2023 10:39:37 INFO     [PlayerDAO.py:26] Three tables are created
22-39-2023 10:39:37 DEBUG    [PlayerDAO.py:59] Invalid Username or password
22-39-2023 10:39:37 DEBUG    [PlayerDAO.py:60] Invalid password
22-39-2023 10:39:51 INFO     [PlayerDAO.py:26] Three tables are created
22-39-2023 10:39:56 INFO     [PlayerDAO.py:26] Three tables are created
22-40-2023 10:40:53 INFO     [main.py:20] Game Started
22-41-2023 10:41:03 INFO     [PlayerDAO.py:26] Three tables are created
22-42-2023 10:42:20 DEBUG    [hangman.py:132] admin scored 7
22-42-2023 10:42:20 INFO     [PlayerDAO.py:26] Three tables are created
22-42-2023 10:42:43 INFO     [main.py:22] Game Ended
24-00-2023 16:00:44 INFO     [main.py:20] Game Started
24-00-2023 16:00:49 INFO     [main.py:22] Game Ended
24-00-2023 16:00:53 INFO     [main.py:20] Game Started
28-38-2023 00:38:03 INFO     [main.py:20] Game Started
28-06-2023 01:06:30 INFO     [main.py:20] Game Started
28-06-2023 01:06:34 INFO     [main.py:22] Game Ended
28-06-2023 01:06:55 INFO     [main.py:20] Game Started
28-07-2023 01:07:03 INFO     [PlayerDAO.py:26] Three tables are created
28-07-2023 01:07:07 INFO     [main.py:22] Game Ended
28-09-2023 01:09:07 INFO     [main.py:20] Game Started
28-09-2023 01:09:16 INFO     [main.py:22] Game Ended
